CHROMOSOME	START	END	ELEMENT	SYMBOL
4	52862317	52866835	ENSG00000128045	RASL11B
4	5458581	5458881	ENSG00000201496	RN7SKP275
4	5524569	5527801	ENSG00000082929	LINC01587
4	122087508	122087811	ENSG00000241037	RN7SL335P
4	122378966	122429802	ENSG00000164113	ADAD1
4	164754064	164803795	ENSG00000248771	SMIM31
4	164787290	164787396	ENSG00000201050	RNU6-668P
4	164877178	164898965	ENSG00000248329	APELA
4	164915565	164916983	ENSG00000250227	TRIM60P14
4	164929494	164929951	ENSG00000221891	FAM218BP
4	164943290	164943937	ENSG00000121089	NACA3P
4	164954446	164977668	ENSG00000183439	TRIM61
4	164956948	164959122	ENSG00000250486	FAM218A
4	165016458	165041749	ENSG00000176979	TRIM60
4	165053864	165060554	ENSG00000250374	TRIM75P
4	70518569	70532743	ENSG00000187689	AMTN
4	70628744	70646824	ENSG00000132464	ENAM
4	70688532	70690551	ENSG00000132467	UTP3
4	70701755	70701858	ENSG00000207448	RNU6-520P
4	70703018	70703123	ENSG00000207058	RNU6-784P
4	70704204	70808619	ENSG00000018189	RUFY3
4	70852130	70852240	ENSG00000207007	RNU6-891P
4	9153296	9165451	ENSG00000163612	FAM86KP
4	9166297	9170270	ENSG00000250268	ALG1L14P
4	9170409	9176730	ENSG00000229924	FAM90A26
4	9210657	9212249	ENSG00000231396	USP17L10
4	9215405	9216997	ENSG00000233136	USP17L11
4	9220152	9221744	ENSG00000227551	USP17L12
4	9224896	9226488	ENSG00000232399	USP17L13
4	9243879	9245471	ENSG00000249104	USP17L17
4	9248630	9250222	ENSG00000250844	USP17L18
4	9272364	9272914	ENSG00000250913	USP17L23
4	9339403	9340995	ENSG00000227140	USP17L5
4	9344148	9345740	ENSG00000235780	USP17L27
4	9348893	9350485	ENSG00000231051	USP17L28
4	9353638	9355230	ENSG00000231637	USP17L29
4	9363129	9364721	ENSG00000228856	USP17L30
4	9399204	9403565	ENSG00000188438	DEFB108F
4	9411178	9411253	ENSG00000252307	RNA5SP153
4	9422313	9429702	ENSG00000232773	DEFB130D
4	9258124	9259716	ENSG00000250745	USP17L20
4	9262872	9264464	ENSG00000249811	USP17L21
4	9267619	9269211	ENSG00000248933	USP17L22
4	9325165	9326757	ENSG00000232264	USP17L24
4	9329911	9331503	ENSG00000230430	USP17L25
4	9334658	9336250	ENSG00000229579	USP17L26
4	9229641	9231233	ENSG00000249482	USP17L14P
4	9239130	9240722	ENSG00000250231	USP17L16P
4	9253378	9254970	ENSG00000248920	USP17L19
4	9358383	9359975	ENSG00000251694	USP17L9P
4	9367874	9369070	ENSG00000205946	USP17L6P
4	106433489	106453449	ENSG00000249613	LINC02173
4	106357392	106368778	ENSG00000250298	GIMD1
4	52712325	52723623	ENSG00000226950	DANCR
4	122888697	122922968	ENSG00000170917	NUDT6
4	122826708	122898236	ENSG00000138685	FGF2
4	153265662	153265755	ENSG00000252030	RNU6-1196P
4	153307792	153308717	ENSG00000213406	ANXA2P1
4	153381729	153382015	ENSG00000243883	RN7SL419P
4	52020706	52038299	ENSG00000163069	SGCB
4	89700345	89838315	ENSG00000145335	SNCA
4	67737118	67754388	ENSG00000109163	GNRHR
4	122451470	122456725	ENSG00000109471	IL2
4	98261384	98443858	ENSG00000138698	RAP1GDS1
4	73052362	73069755	ENSG00000163626	COX18
4	56505209	56524959	ENSG00000196503	ARL9
4	127917799	127966034	ENSG00000164073	MFSD8
4	93828753	93830964	ENSG00000172238	ATOH1
4	119135832	119187789	ENSG00000172399	MYOZ2
4	2269582	2418651	ENSG00000159733	ZFYVE28
4	70902326	71022449	ENSG00000173542	MOB1B
4	75556048	75565871	ENSG00000174792	ODAPH
4	173268160	173268233	ENSG00000221296	MIR548T
4	173331376	173334432	ENSG00000164104	HMGB2
4	173369969	173377532	ENSG00000164105	SAP30
4	173384701	173406380	ENSG00000164106	SCRG1
4	173419245	173420137	ENSG00000242882	RPL5P11
4	173446603	173446704	ENSG00000252898	RNU6-1096P
4	173524969	173530229	ENSG00000164107	HAND2
4	173615936	173616906	ENSG00000234801	MORF4
4	173633728	173634371	ENSG00000213370	RANP6
4	17552117	17552752	ENSG00000249488	NACAP5
4	17586267	17614585	ENSG00000249502	MED28-DT
4	17614641	17634105	ENSG00000118579	MED28
4	17629306	17781621	ENSG00000047662	FAM184B
4	17800655	17810758	ENSG00000163257	DCAF16
4	17810979	17844865	ENSG00000109805	NCAPG
4	17841199	18021876	ENSG00000178177	LCORL
4	17911674	17912976	ENSG00000235413	KRT18P63
4	139015781	139045939	ENSG00000151014	NOCT
4	139055475	139055578	ENSG00000252503	RNU6-531P
4	139100377	139100658	ENSG00000240723	RN7SL382P
4	139114930	139115374	ENSG00000179967	PPP1R14BP3
4	139185441	139185746	ENSG00000265892	RN7SL311P
4	139231026	139231119	ENSG00000252362	RNU6-506P
4	139256657	139256760	ENSG00000206722	RNU6-1074P
4	139266165	139280225	ENSG00000137463	MGARP
4	139266880	139302551	ENSG00000109390	NDUFC1
4	139301505	139420033	ENSG00000164134	NAA15
4	139318378	139318486	ENSG00000200520	RNU6-1214P
4	139453232	139476609	ENSG00000172007	RAB33B
4	1692731	1712344	ENSG00000163950	SLBP
4	1715952	1721358	ENSG00000168936	TMEM129
4	1811479	1856156	ENSG00000168924	LETM1
4	15778275	15853232	ENSG00000004468	CD38
4	15864938	15865940	ENSG00000251644	HPRT1P1
4	15935577	15938740	ENSG00000137440	FGFBP1
4	15960245	15969309	ENSG00000137441	FGFBP2
4	15963076	16084378	ENSG00000007062	PROM1
4	16160505	16227410	ENSG00000169762	TAPT1
4	125507259	125507307	ENSG00000283550	MIR2054
4	125681177	125683668	ENSG00000251436	NUP58P1
4	122923070	123319433	ENSG00000145375	SPATA5
4	123396795	123403760	ENSG00000164056	SPRY1
4	123505279	123527525	ENSG00000251526	LINC02435
4	56710060	56710614	ENSG00000241250	RPL17P20
4	56794348	56794642	ENSG00000240545	RN7SL492P
4	56805834	56806131	ENSG00000265894	RN7SL357P
4	56963350	56977606	ENSG00000084092	NOA1
4	56977722	57031158	ENSG00000047315	POLR2B
4	57002692	57002792	ENSG00000251703	RNU6-998P
4	57030773	57110385	ENSG00000163453	IGFBP7
4	57072683	57073132	ENSG00000250384	UBE2CP3
4	56907876	56966808	ENSG00000084093	REST
4	186533655	186555567	ENSG00000168412	MTNR1A
4	121667946	121696995	ENSG00000164111	ANXA5
4	121801318	121817021	ENSG00000123737	EXOSC9
4	121816444	121823883	ENSG00000145386	CCNA2
4	121824329	121870487	ENSG00000138686	BBS7
4	121870583	121872848	ENSG00000261501	BBS7-DT
4	121874481	121952060	ENSG00000138741	TRPC3
4	15604381	15681679	ENSG00000118564	FBXL5
4	15681662	15690447	ENSG00000237765	FAM200B
4	15703065	15738313	ENSG00000109743	BST1
4	69791872	69813888	ENSG00000236959	SULT1D1P
4	69841212	69860145	ENSG00000109193	SULT1E1
4	69931068	69946574	ENSG00000126545	CSN1S1
4	69995966	70002570	ENSG00000126549	STATH
4	70050438	70058848	ENSG00000126550	HTN1
4	70067386	70085290	ENSG00000234124	CSN1S2AP
4	70133616	70176799	ENSG00000187533	PRR27
4	70028455	70036538	ENSG00000205649	HTN3
4	70655541	70681817	ENSG00000132465	JCHAIN
4	76894152	76898144	ENSG00000186212	SOWAHB
4	76958860	76959169	ENSG00000234036	TXNP6
4	77047155	77076309	ENSG00000118816	CCNI
4	77082403	77083126	ENSG00000214062	RPL7P17
4	77150328	77150437	ENSG00000201641	RNU6-1187P
4	39399149	39399248	ENSG00000222592	RNU6-887P
4	39406930	39451533	ENSG00000134962	KLB
4	39411910	39411974	ENSG00000264621	MIR5591
4	39459004	39485109	ENSG00000121897	LIAS
4	39498755	39528311	ENSG00000109814	UGDH
4	39452587	39458931	ENSG00000163682	RPL9
4	99546709	99564039	ENSG00000145331	TRMT10A
4	85990007	86594625	ENSG00000109339	MAPK10
4	86117912	86219926	ENSG00000250062	MAPK10-AS1
4	86336318	86336614	ENSG00000252757	RN7SKP96
4	86542482	86542552	ENSG00000266515	MIR4452
4	46243548	46475230	ENSG00000151834	GABRA2
4	1211445	1249953	ENSG00000159692	CTBP1
4	56435741	56464578	ENSG00000128050	PAICS
4	183318100	183320276	ENSG00000177300	CLDN22
4	36281616	36347511	ENSG00000197057	DTHD1
4	153684070	153706260	ENSG00000137462	TLR2
4	94207611	94291292	ENSG00000163104	SMARCAD1
4	681829	689271	ENSG00000169026	SLC49A3
4	105894775	106004027	ENSG00000168743	NPNT
4	2536647	2732573	ENSG00000125386	FAM193A
4	25377263	25418498	ENSG00000053900	ANAPC4
4	15339818	15446167	ENSG00000163145	C1QTNF7
4	80335730	80963750	ENSG00000197826	CFAP299
4	155666726	155737059	ENSG00000164116	GUCY1A1
4	68310387	68350090	ENSG00000083896	YTHDC1
4	155758992	155807811	ENSG00000061918	GUCY1B1
4	84669597	84966690	ENSG00000163625	WDFY3
4	55819790	55837489	ENSG00000250821	EXOC1L
4	154563011	154572807	ENSG00000171564	FGB
4	125314918	125492932	ENSG00000196159	FAT4
4	55294490	55294598	ENSG00000206839	RNU6-746P
4	55313011	55313924	ENSG00000250464	LRRC34P2
4	55351812	55352408	ENSG00000251111	FCF1P8
4	55363971	55395847	ENSG00000249700	SRD5A3-AS1
4	55395957	55453397	ENSG00000134851	TMEM165
4	1793293	1808872	ENSG00000068078	FGFR3
4	8949630	8950559	ENSG00000197468	OR7E85BP
4	8959628	8963981	ENSG00000249272	UNC93B8
4	8981436	8982360	ENSG00000250804	OR7E111FP
4	9051842	9052051	ENSG00000250342	SNRPCP16
4	9079023	9141608	ENSG00000249767	ENPP7P10
4	153152163	153339319	ENSG00000109654	TRIM2
4	153344649	153415118	ENSG00000121211	MND1
4	65142703	65145763	ENSG00000248998	EFL1P2
4	65225867	65241814	ENSG00000285711	LINC02835
4	65669961	65698029	ENSG00000250846	EPHA5-AS1
4	65807240	65807435	ENSG00000222765	RNU2-40P
4	152927446	152928207	ENSG00000231841	FAM192BP
4	86876205	86892422	ENSG00000163633	C4orf36
4	86949669	86950113	ENSG00000235043	TECRP1
4	87160103	87240314	ENSG00000145332	KLHL8
4	87207092	87208086	ENSG00000248180	GAPDHP60
4	87300495	87300583	ENSG00000263981	MIR5705
4	87303789	87322886	ENSG00000170509	HSD17B13
4	87336515	87391188	ENSG00000198189	HSD17B11
4	87386883	87387174	ENSG00000240966	RN7SL681P
4	146580048	146580210	ENSG00000207182	RNU1-44P
4	146638893	146642474	ENSG00000151615	POU4F2
4	9234385	9236046	ENSG00000223569	USP17L15
4	168598240	168598757	ENSG00000229226	BTF3L4P4
4	168647896	168648587	ENSG00000249623	PALLD-AS1
4	47935977	48016681	ENSG00000198515	CNGA1
4	78648954	78649242	ENSG00000251019	HIGD1AP13
4	78773654	78775973	ENSG00000260278	BMP2K-DT
4	78887127	78939438	ENSG00000163291	PAQR3
4	78898855	78899154	ENSG00000242175	RN7SL127P
4	184584093	184625030	ENSG00000254233	LINC02365
4	184627696	184649509	ENSG00000164305	CASP3
4	184649667	184694963	ENSG00000164306	PRIMPOL
4	184694085	184734130	ENSG00000151725	CENPU
4	184755595	184826818	ENSG00000151726	ACSL1
4	184844554	184855751	ENSG00000251230	MIR3945HG
4	184851013	184851110	ENSG00000266698	MIR3945
4	184938383	184938440	ENSG00000263458	MIR4455
4	104974672	104974771	ENSG00000251906	RNU6-351P
4	105171354	105178063	ENSG00000251586	TET2-AS1
4	105293664	105293946	ENSG00000243383	RN7SL89P
4	105406997	105407092	ENSG00000200917	RNU6-553P
4	105145875	105279816	ENSG00000168769	TET2
4	122610108	122621066	ENSG00000138684	IL21
4	122618983	122689156	ENSG00000227145	IL21-AS1
4	122732702	122744942	ENSG00000181004	BBS12
4	1974636	1974760	ENSG00000249784	SCARNA22
4	1982717	2041903	ENSG00000185049	NELFA
4	1986384	1986477	ENSG00000284587	MIR943
4	2059327	2069089	ENSG00000185818	NAT8L
4	1871393	1982207	ENSG00000109685	NSD2
4	62071752	62165554	ENSG00000248692	ADGRL3-AS1
4	62105660	62106049	ENSG00000225405	RPS15AP17
4	62248294	62248770	ENSG00000241344	RPL21P47
4	75724577	75814286	ENSG00000138768	USO1
4	75829454	75829589	ENSG00000222644	RNU2-16P
4	75859864	75902571	ENSG00000156194	PPEF2
4	75913660	75941013	ENSG00000138744	NAAA
4	1289887	1340147	ENSG00000090316	MAEA
4	1345691	1395989	ENSG00000163945	UVSSA
4	1402932	1406442	ENSG00000235608	NKX1-1
4	8005301	8005381	ENSG00000207807	MIR95
4	8174421	8174999	ENSG00000250471	GMPSP1
4	8269754	8307098	ENSG00000170801	HTRA3
4	7965310	8158832	ENSG00000163995	ABLIM2
4	88275205	88275308	ENSG00000200469	RNU6-112P
4	88457119	88506163	ENSG00000138646	HERC5
4	88508591	88510403	ENSG00000249934	NCOA4P2
4	88520998	88523776	ENSG00000145337	PYURF
4	88520998	88523776	ENSG00000255072	PIGY
4	88523826	88524983	ENSG00000285122	PIGY-DT
4	88583666	88583972	ENSG00000252322	RN7SKP244
4	625573	670782	ENSG00000133256	PDE6B
4	42892713	43030658	ENSG00000215203	GRXCR1
4	157204182	157366075	ENSG00000120251	GRIA2
4	67909395	67964140	ENSG00000187054	TMPRSS11A
4	158124474	158173318	ENSG00000164125	GASK1B
4	15002481	15070153	ENSG00000137449	CPEB2
4	81030708	81057627	ENSG00000152785	BMP3
4	190024367	190027257	ENSG00000205097	FRG2
4	2078998	2242276	ENSG00000214367	HAUS3
4	24806117	24980204	ENSG00000181982	CCDC149
4	149351709	149896233	ENSG00000234828	IQCM
4	151102751	151325605	ENSG00000109686	SH3D19
4	42408373	42657105	ENSG00000124406	ATP8A1
4	48805212	48861817	ENSG00000109180	OCIAD1
4	76949751	77040384	ENSG00000138758	SEPTIN11
4	120684919	120922870	ENSG00000138738	PRDM5
4	137518918	137532494	ENSG00000189184	PCDH18
4	176065841	176182818	ENSG00000150627	WDR17
4	75641849	75724589	ENSG00000138757	G3BP2
4	108047545	108168956	ENSG00000138795	LEF1
4	108407843	108408578	ENSG00000239939	RPSAP34
4	108415220	108416639	ENSG00000278589	ZACNP1
4	108417705	108419763	ENSG00000250485	EXOC7P1
4	185500660	185535507	ENSG00000154553	PDLIM3
4	94757955	95158448	ENSG00000138696	BMPR1B
4	71062667	71572087	ENSG00000080493	SLC4A4
4	13361354	13484365	ENSG00000157869	RAB28
4	155829729	155866277	ENSG00000256394	ASIC5
4	155854738	155920406	ENSG00000151790	TDO2
4	156006478	156006988	ENSG00000249013	FTH1P21
4	155921580	155953912	ENSG00000256043	CTSO
4	109992325	109992431	ENSG00000207260	RNU6-35P
4	110045846	110199199	ENSG00000170522	ELOVL6
4	110117736	110118070	ENSG00000263940	RN7SL275P
4	110251871	110252099	ENSG00000166530	HSBP1P2
4	110264865	110265017	ENSG00000250594	RNF14P2
4	110278185	110278291	ENSG00000212160	RNU6-205P
4	110291644	110293573	ENSG00000250304	ZBED1P1
4	110365733	110565285	ENSG00000138792	ENPEP
4	110399773	110400511	ENSG00000251464	RPL7L1P13
4	110415898	110418504	ENSG00000251046	ZNF969P
4	110794403	110797344	ENSG00000249519	LINC01438
4	110860582	110860647	ENSG00000215961	MIR297
4	110945109	110945799	ENSG00000251483	LYPLA1P2
4	111331412	111331518	ENSG00000200963	RNU6-289P
4	112068010	112068526	ENSG00000250556	CCDC34P1
4	112077598	112078400	ENSG00000250307	TUBB8P3
4	112145454	112195256	ENSG00000174749	FAM241A
4	112229561	112231596	ENSG00000260526	AP1AR-DT
4	112231740	112273110	ENSG00000138660	AP1AR
4	112274537	112285904	ENSG00000145365	TIFA
4	112285509	112442621	ENSG00000073331	ALPK1
4	112356135	112370959	ENSG00000251441	RTEL1P1
4	112455924	112457785	ENSG00000248697	TOX4P1
4	2930561	2934834	ENSG00000109736	MFSD10
4	2937933	2963406	ENSG00000087269	NOP14
4	2963571	3040760	ENSG00000125388	GRK4
4	3044101	3044207	ENSG00000199335	RNU6-204P
4	3049094	3074538	ENSG00000251075	HTT-AS
4	3244369	3271738	ENSG00000188981	MSANTD1
4	83090048	83137075	ENSG00000145287	PLAC8
4	83261536	83284914	ENSG00000173085	COQ2
4	83292461	83335153	ENSG00000173083	HPSE
4	83407343	83455855	ENSG00000163312	HELQ
4	83455932	83469735	ENSG00000163319	MRPS18C
4	83459517	83523348	ENSG00000163322	ABRAXAS1
4	83477524	83478424	ENSG00000213608	SLC25A14P1
4	83502699	83503034	ENSG00000239525	RPL30P5
4	168092537	168187736	ENSG00000109511	ANXA10
4	168216291	168318883	ENSG00000137628	DDX60
4	54976159	54976371	ENSG00000244422	RPL38P3
4	55031965	55032071	ENSG00000252815	RNU6-410P
4	55063738	55064026	ENSG00000244034	RN7SL424P
4	55078481	55125595	ENSG00000128052	KDR
4	55215624	55215919	ENSG00000239545	RN7SL822P
4	80079532	80081122	ENSG00000236530	KPNA2P1
4	80161129	80162011	ENSG00000244002	RPSAP39
4	79587302	79588130	ENSG00000249646	OR7E94P
4	79663761	79696837	ENSG00000248408	LINC02469
4	79827471	79877770	ENSG00000251321	PCAT4
4	26859806	26860632	ENSG00000240005	STIM2-AS1
4	26873561	26874349	ENSG00000248340	PIMREGP4
4	79901146	80125454	ENSG00000163297	ANTXR2
4	26070754	26104258	ENSG00000283314	LINC02357
4	26481396	26490484	ENSG00000163394	CCKAR
4	55346213	55373100	ENSG00000128039	SRD5A3
4	24998847	25030946	ENSG00000153012	LGI2
4	25160641	25201440	ENSG00000281501	SEPSECS-AS1
4	25160663	25279204	ENSG00000038210	PI4K2B
4	25120014	25160550	ENSG00000109618	SEPSECS
4	15469865	15601552	ENSG00000048342	CC2D2A
4	140314163	140314550	ENSG00000249754	NDUFB4P9
4	140366240	140366861	ENSG00000241923	RPL14P3
4	140388453	140427661	ENSG00000153132	CLGN
4	140442262	140498377	ENSG00000205301	MGAT4D
4	140524168	140553770	ENSG00000179387	ELMOD2
4	140559431	140568961	ENSG00000109424	UCP1
4	140577925	140578222	ENSG00000242102	RN7SL152P
4	140641840	140645489	ENSG00000249661	TNRC18P1
4	38966744	39032922	ENSG00000121895	TMEM156
4	109673843	109674124	ENSG00000248785	HIGD1AP14
4	109688622	109703583	ENSG00000138794	CASP6
4	109709989	109730070	ENSG00000123739	PLA2G12A
4	109815047	109815410	ENSG00000272795	GAR1-DT
4	109815510	109824740	ENSG00000109534	GAR1
4	109827972	109849123	ENSG00000180245	RRH
4	109848107	109872315	ENSG00000183423	LRIT3
4	109879070	109879897	ENSG00000249681	KRT19P3
4	99511012	99542303	ENSG00000138813	C4orf17
4	99564081	99623997	ENSG00000138823	MTTP
4	145456005	145456844	ENSG00000248745	NMNAT1P4
4	145481194	145559176	ENSG00000170365	SMAD1
4	145497073	145502971	ENSG00000250582	SMAD1-AS2
4	145514615	145517118	ENSG00000250902	SMAD1-AS1
4	145624159	145626035	ENSG00000249245	NCOA4P3
4	145680146	145771032	ENSG00000237136	C4orf51
4	145599042	145660033	ENSG00000151611	MMAA
4	109740694	109801999	ENSG00000205403	CFI
4	65319563	65670495	ENSG00000145242	EPHA5
4	152936323	152979671	ENSG00000137460	FHDC1
4	182890060	182917936	ENSG00000129187	DCTD
4	146706617	146945882	ENSG00000137473	TTC29
4	108620569	108630412	ENSG00000109475	RPL34
4	127965306	128039953	ENSG00000164074	ABHD18
4	78776342	78916365	ENSG00000138756	BMP2K
4	140257286	140385728	ENSG00000153130	SCOC
4	26857601	27025381	ENSG00000109689	STIM2
4	98879276	98929133	ENSG00000151247	EIF4E
4	17577198	17607972	ENSG00000002549	LAP3
4	84491985	84499292	ENSG00000163623	NKX6-1
4	82422565	82430462	ENSG00000152795	HNRNPDL
4	87473335	87531061	ENSG00000152583	SPARCL1
4	185363872	185395924	ENSG00000109771	LRP2BP
4	121758881	121765427	ENSG00000164112	SMIM43
4	112738672	112739106	ENSG00000241002	RPL32P13
4	112788083	112788878	ENSG00000241741	RPL7AP30
4	112973272	113071962	ENSG00000248152	ANK2-AS1
4	113106863	113106955	ENSG00000283193	MIR1243
4	113152282	113152362	ENSG00000275810	MIR8082
4	113419840	113420136	ENSG00000239279	RN7SL184P
4	113420323	113420486	ENSG00000206820	RNU1-138P
4	158666675	158672255	ENSG00000205208	C4orf46
4	158671968	158710742	ENSG00000171503	ETFDH
4	158709127	158723396	ENSG00000171497	PPID
4	158794590	158794696	ENSG00000206703	RNU6-128P
4	87785920	87786371	ENSG00000249973	CHCHD2P7
4	87799554	87812435	ENSG00000029559	IBSP
4	87891843	87894015	ENSG00000183199	HSP90AB3P
4	88000237	88000401	ENSG00000202000	RNU1-36P
4	88007635	88077777	ENSG00000118762	PKD2
4	88090150	88231628	ENSG00000118777	ABCG2
4	88201703	88201810	ENSG00000201707	RNU6-818P
4	88206427	88206552	ENSG00000221440	RNU6ATAC31P
4	88226729	88226829	ENSG00000199326	RNU6-1298P
4	7460028	7460118	ENSG00000266690	MIR4274
4	7754077	7778928	ENSG00000272620	AFAP1-AS1
4	7758714	7939926	ENSG00000196526	AFAP1
4	78180866	78182046	ENSG00000249565	SERBP1P5
4	78379197	78379514	ENSG00000248117	MICOS10P4
4	78551747	78610451	ENSG00000138772	ANXA3
4	78057323	78544269	ENSG00000138759	FRAS1
4	87608529	87616873	ENSG00000152591	DSPP
4	107867807	107867910	ENSG00000222691	RNU6-733P
4	107931549	107953461	ENSG00000155016	CYP2U1
4	102251080	102431258	ENSG00000138821	SLC39A8
4	102348392	102348691	ENSG00000241144	RN7SL728P
4	102501331	102617302	ENSG00000109320	NFKB1
4	102630770	102760994	ENSG00000109323	MANBA
4	102727274	102730721	ENSG00000230069	LRRC37A15P
4	102728746	102730171	ENSG00000248971	KRT8P46
4	102794383	102868896	ENSG00000109332	UBE2D3
4	102837047	102837099	ENSG00000252739	RNU7-151P
4	143184917	143223874	ENSG00000170185	USP38
4	143343460	143343535	ENSG00000265623	MIR3139
4	6200733	6239937	ENSG00000249896	JAKMIP1-DT
4	139495941	139606699	ENSG00000145391	SETD7
4	139546266	139546727	ENSG00000249302	FTH1P24
4	139665768	139740745	ENSG00000085871	MGST2
4	139685127	139685427	ENSG00000201533	RN7SKP237
4	139698144	139698554	ENSG00000178458	H3P16
4	7192538	7742836	ENSG00000184985	SORCS2
4	106315544	106349456	ENSG00000164022	AIMP1
4	56097390	56097504	ENSG00000200741	RNA5SP161
4	56288485	56288584	ENSG00000252489	RNU6-197P
4	56320719	56321334	ENSG00000250324	MRPL22P1
4	56338287	56387508	ENSG00000157426	AASDH
4	56356135	56356932	ENSG00000242083	RPL7AP31
4	56393362	56435615	ENSG00000128059	PPAT
4	74097040	74099196	ENSG00000081041	CXCL2
4	74308470	74316789	ENSG00000182585	EPGN
4	107989714	108035241	ENSG00000138796	HADH
4	75980790	76005942	ENSG00000245928	SDAD1-AS1
4	76001275	76007509	ENSG00000138755	CXCL9
4	76011184	76112802	ENSG00000156219	ART3
4	76021118	76023497	ENSG00000169245	CXCL10
4	76033682	76041415	ENSG00000169248	CXCL11
4	76114659	76148444	ENSG00000138750	NUP54
4	76214040	76283783	ENSG00000189157	FAM47E
4	76251721	76311129	ENSG00000272414	FAM47E-STBD1
4	76306733	76311130	ENSG00000118804	STBD1
4	76344550	76345590	ENSG00000249858	SNX5P1
4	76356610	76356715	ENSG00000212368	RNU6-1000P
4	76158737	76234536	ENSG00000138760	SCARB2
4	44678420	44700928	ENSG00000151806	GUF1
4	44682200	44726588	ENSG00000163281	GNPDA2
4	74114174	74303099	ENSG00000163738	MTHFD2L
4	112818032	113384221	ENSG00000145362	ANK2
4	112647874	112647941	ENSG00000199169	MIR367
4	112648004	112648071	ENSG00000199145	MIR302D
4	112648183	112648251	ENSG00000207927	MIR302A
